,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
19606,8/30/2014,NorahHead,11.7,16.6,5,,,SSE,54,S,SSE,17,30,90,85,1022.6,1020.6,,,12.9,16.2,Yes,0.2,No
19607,8/31/2014,NorahHead,12.5,18.5,0.2,,,S,30,S,SSE,9,19,73,73,1020.7,1017.4,,,15.9,18.1,No,0,No
19608,9/1/2014,NorahHead,11.3,23.9,0,,,NW,30,NNW,NNE,7,9,75,61,1017.2,1011.3,,,17.2,20.5,No,0,No
19609,9/2/2014,NorahHead,14.9,16,0,,,SE,57,SW,E,4,20,69,81,1009.6,1007.3,,,15.2,15,No,6.4,Yes
19610,9/3/2014,NorahHead,9.5,15.5,6.4,,,E,78,SE,SSE,33,56,64,59,1012.1,1011,,,12.4,14.9,Yes,0,No
19611,9/4/2014,NorahHead,10.9,15.8,0,,,S,63,SSW,S,20,43,59,70,1015.2,1014.4,,,13.5,14.7,No,2,Yes
19612,9/5/2014,NorahHead,10.2,16.3,2,,,S,59,SSW,S,19,37,78,81,1020.6,1020.7,,,14,14.3,Yes,10.6,Yes
19613,9/6/2014,NorahHead,12,18,10.6,,,SSE,44,SW,SSE,4,31,90,79,1029.1,1027.6,,,13.6,15.8,Yes,6.8,Yes
19614,9/7/2014,NorahHead,11.6,17.1,6.8,,,NE,35,WSW,SSE,7,17,95,76,1031.6,1028,,,13.3,16.5,Yes,3.2,Yes
19615,9/8/2014,NorahHead,11.8,20.5,3.2,,,NNE,44,S,N,4,26,82,69,1029.3,1024.3,,,16.2,17.8,Yes,0,No
19616,9/9/2014,NorahHead,13.4,19.6,0,,,NNE,46,NNE,NE,13,28,74,80,1019.5,1013.8,,,18.3,18.3,No,6.8,Yes
19617,9/10/2014,NorahHead,13.9,23.2,6.8,,,NNE,35,NNW,S,17,6,94,64,1008,1008.9,,,15.7,20.1,Yes,0,No
19618,9/11/2014,NorahHead,11.5,23.7,0,,,SSW,48,WNW,NE,9,17,52,63,1017.1,1014.3,,,17.6,19.8,No,2.4,Yes
19619,9/13/2014,NorahHead,13.9,19.1,,,,NNE,33,SSW,ESE,7,15,93,79,1026.6,1023.2,,,14.7,18.1,,0.2,No
19620,9/14/2014,NorahHead,12.8,22.2,0.2,,,S,37,NNW,E,7,17,74,81,1020.6,1015.4,,,18.6,19.5,No,2.6,Yes
19621,9/15/2014,NorahHead,13.6,20.3,2.6,,,NNE,39,WSW,E,4,19,78,67,1018.5,1015.1,,,17.6,18.6,Yes,0.6,No
19622,9/16/2014,NorahHead,16.3,22.8,0.6,,,NNE,46,NNE,NE,30,19,78,79,1010.7,1005.2,,,19.5,20.5,No,0.2,No
19623,9/17/2014,NorahHead,13.5,22.3,0.2,,,WSW,33,WSW,WSW,13,13,40,32,1012.8,1009.9,,,17.4,21,No,0,No
19624,9/18/2014,NorahHead,10.9,17.4,0,,,SSE,41,WSW,SSE,9,33,47,51,1018.5,1016.6,,,15.9,16.2,No,0,No
19625,9/19/2014,NorahHead,9.4,19.4,0,,,W,19,WSW,ESE,7,11,57,47,1022.3,1018.9,,,13.7,16.9,No,0,No
19626,9/20/2014,NorahHead,10.3,18,0,,,S,41,SSW,S,13,31,64,65,1024.2,1023.2,,,15.4,16.8,No,3.8,Yes
19627,9/21/2014,NorahHead,11.5,18.6,3.8,,,S,31,WNW,SE,2,13,87,69,1030.2,1027.4,,,14.1,18.2,Yes,1.8,Yes
19628,9/22/2014,NorahHead,12.4,20.5,1.8,,,ESE,22,SSW,SE,6,19,73,59,1032,1028.8,,,17.4,18.3,Yes,0,No
19629,9/23/2014,NorahHead,12.4,22.1,0,,,NE,37,N,ENE,6,22,61,65,1030.2,1026.6,,,17.9,19.5,No,0,No
19630,9/24/2014,NorahHead,13.1,22.9,0,,,NE,37,NNE,NE,7,24,72,74,1022.8,1017,,,18.1,20.3,No,0.4,No
19631,9/25/2014,NorahHead,15.8,23.7,0.4,,,SSW,50,NW,,2,0,79,80,1012.4,1009.6,,,18.4,18.9,No,0.6,No
19632,9/26/2014,NorahHead,15.8,18.5,0.6,,,SSW,52,SSW,SSE,26,31,73,70,1017,1015.5,,,17.2,17.9,No,3.6,Yes
19633,9/27/2014,NorahHead,13.7,19.4,3.6,,,S,44,SSW,SSE,17,26,74,66,1020.6,1019.2,,,17.1,18.4,Yes,0,No
19634,9/28/2014,NorahHead,13,22.8,0,,,NNE,59,N,NE,17,35,67,70,1022.2,1017,,,19.3,19.1,No,0,No
19635,9/29/2014,NorahHead,14.4,29.1,0,,,N,33,NNE,N,6,28,65,44,1015.3,1011.5,,,22.5,25.8,No,0,No
19636,9/30/2014,NorahHead,16.1,28.6,0,,,N,56,NW,N,6,43,71,38,1014,1008.4,,,22.1,27.3,No,0,No
19637,10/1/2014,NorahHead,16.4,19,0,,,SSW,59,SSW,SSE,24,37,39,46,1017.7,1018.3,,,17.3,17.1,No,0,No
19638,10/2/2014,NorahHead,11.5,23.2,0,,,NE,41,NW,NE,6,24,54,60,1022.2,1017.4,,,18.5,19.4,No,0,No
19639,10/3/2014,NorahHead,15.7,21.2,0,,,SE,28,ESE,E,15,19,68,68,1020.7,1019.3,,,20.3,19.2,No,0,No
19640,10/4/2014,NorahHead,17.4,23.8,0,,,NE,35,NE,NE,26,22,80,79,1020,1015.6,,,19.5,21.5,No,0,No
19641,10/5/2014,NorahHead,14.6,31.1,0,,,SSW,61,NNW,ENE,9,17,77,51,1016.5,1013.3,,,21.2,28.3,No,0.2,No
19642,10/6/2014,NorahHead,17.9,25.9,0.2,,,SSW,54,S,NE,7,20,82,75,1019.2,1013.1,,,18.9,21.3,No,0,No
19643,10/7/2014,NorahHead,18.6,29,0,,,SSE,50,NW,S,6,19,49,66,1007.8,1009,,,23.6,22.3,No,4.6,Yes
19644,10/8/2014,NorahHead,15.5,19.4,4.6,,,SSE,43,SE,SE,30,22,90,79,1017.8,1018.4,,,16.4,17.5,Yes,0.8,No
19645,10/9/2014,NorahHead,15.7,22.7,0.8,,,NNE,39,SE,NE,9,19,62,57,1023,1020.7,,,19.3,22.1,No,0,No
19646,10/10/2014,NorahHead,14.7,22.6,0,,,NE,50,N,NE,9,30,71,74,1019.1,1015.4,,,18.6,20.3,No,0,No
19647,10/11/2014,NorahHead,15.4,22.2,0,,,NNE,30,,ENE,0,15,80,74,1016.7,1014.6,,,18.8,21.5,No,0.2,No
19648,10/12/2014,NorahHead,16,25.3,0.2,,,NNE,54,N,NE,11,28,82,78,1017.6,1013.7,,,19.9,22,No,0,No
19649,10/13/2014,NorahHead,17.9,26.6,0,,,WNW,57,NNE,SW,17,7,80,69,1008.1,1005.9,,,20.5,22.5,No,9.6,Yes
19650,10/14/2014,NorahHead,13.9,17.8,9.6,,,SSW,52,WSW,W,7,9,68,53,1009,1008.6,,,14.3,16.1,Yes,56.2,Yes
19651,10/15/2014,NorahHead,9.7,16.1,56.2,,,SSW,102,SW,SW,28,26,87,65,1010.4,1013.2,,,11.6,14.8,Yes,1,No
19652,10/16/2014,NorahHead,10.4,21.4,1,,,NNE,28,NNW,E,2,20,69,57,1018.5,1016,,,16,18.8,No,0,No
19653,10/17/2014,NorahHead,12.5,18.7,0,,,SSE,54,S,S,30,37,71,77,1023.3,1024.3,,,17.8,17.4,No,1.8,Yes
19654,10/18/2014,NorahHead,12.5,21.1,1.8,,,SSE,39,SSW,SE,6,15,68,47,1029.5,1027.4,,,17.3,19.8,Yes,0,No
19655,10/19/2014,NorahHead,12.8,22.8,0,,,NNE,41,NNW,NE,11,30,67,71,1027.7,1023.3,,,17.7,20,No,0,No
19656,10/20/2014,NorahHead,14.5,19.8,0,,,S,72,S,SSE,46,28,77,88,1027.6,1028.9,,,18.5,17.4,No,1.2,Yes
19657,10/21/2014,NorahHead,15.5,18.6,1.2,,,ESE,35,ESE,E,20,19,62,62,1032.3,1030.6,,,16.8,18,Yes,0,No
19658,10/22/2014,NorahHead,14.5,23.4,0,,,NNE,43,N,NE,6,24,73,62,1027.2,1022.5,,,17,20.7,No,0,No
19659,10/23/2014,NorahHead,14.4,25,0,,,NNE,28,N,ENE,6,13,76,78,1018.2,1015.7,,,19.8,22.1,No,0,No
19660,10/24/2014,NorahHead,18.1,24.6,0,,,NE,48,WNW,NNE,7,31,88,86,1019.9,1015.4,,,19.6,20.6,No,0.2,No
19661,10/25/2014,NorahHead,18.3,24.8,0.2,,,S,33,SSW,S,6,26,88,84,1014.9,1013.5,,,20.6,22,No,0,No
19662,10/26/2014,NorahHead,18.7,25.4,0,,,S,44,NNE,N,2,9,84,75,1010.5,1006.9,,,21.5,23.9,No,0,No
19663,10/27/2014,NorahHead,17.9,30.4,0,,,WNW,56,NE,NNE,19,19,82,83,1008.6,1003.6,,,21.3,21.3,No,0,No
19664,10/28/2014,NorahHead,15.6,26.2,0,,,S,41,NNW,NE,13,17,55,68,1012.6,1009.2,,,21.1,22.8,No,0,No
19665,10/29/2014,NorahHead,16.3,23.5,0,,,NE,39,SSW,ENE,6,22,52,68,1017.2,1015.8,,,20.9,22.2,No,0,No
19666,10/30/2014,NorahHead,15.4,24.9,0,,,NNE,33,NNW,NE,7,17,70,73,1015.6,1012.3,,,21.2,22.6,No,0,No
19667,10/31/2014,NorahHead,16.1,27.9,0,,,N,43,SE,NE,2,26,78,79,1013.2,1008.4,,,20.8,23.5,No,0.2,No
19668,11/1/2014,NorahHead,20.1,34.8,0.2,,,NNW,61,NNW,NNW,28,31,48,35,1004.6,997.8,,,27.6,32.1,No,1.2,Yes
19669,11/2/2014,NorahHead,14.2,21.5,1.2,,,SE,43,WSW,SSE,13,37,32,44,1017.6,1017.3,,,17.3,19.9,Yes,0.2,No
19670,11/3/2014,NorahHead,15.3,23.6,0.2,,,E,30,W,ESE,4,17,73,53,1025.1,1023.4,,,16.5,20.6,No,0,No
19671,11/4/2014,NorahHead,16.4,24.3,0,,,NNE,46,NE,NE,20,28,76,69,1023.9,1019.8,,,19.2,21.5,No,0,No
19672,11/5/2014,NorahHead,17.1,24.4,0,,,ENE,96,NNE,NE,19,48,79,78,1017.3,1012.3,,,19.7,21,No,10,Yes
19673,11/6/2014,NorahHead,15.1,19.9,10,,,SSW,44,SSW,S,13,31,80,77,1014.4,1013.5,,,19.1,19.4,Yes,0,No
19674,11/7/2014,NorahHead,15.2,22.1,0,,,E,22,SSW,ESE,7,15,76,65,1019.5,1019.8,,,19.3,21,No,0,No
19675,11/8/2014,NorahHead,15.1,25.6,0,,,NNE,39,ESE,ENE,2,26,73,66,1022.6,1019.4,,,19.9,23.1,No,0,No
19676,11/9/2014,NorahHead,16.1,22,0,,,S,35,NNE,S,7,20,78,80,1017.6,1017.7,,,20.8,21.3,No,0,No
19677,11/10/2014,NorahHead,18.1,22,0,,,SSE,37,SSW,SSE,9,31,81,82,1018,1016,,,20.4,21.2,No,0,No
19678,11/11/2014,NorahHead,17.2,23.9,0,,,SE,35,ESE,SE,7,22,63,72,1019.9,1019.2,,,20.9,20.4,No,0,No
19679,11/12/2014,NorahHead,17.4,22.8,0,,,NNE,31,SSW,E,4,17,72,60,1019.5,1016.6,,,19,21,No,0,No
19680,11/13/2014,NorahHead,17.7,25.6,0,,,NNE,44,ENE,NE,15,22,76,67,1019.2,1015.9,,,20.1,24.9,No,0,No
19681,11/14/2014,NorahHead,17.5,24.9,0,,,S,52,NNE,NE,7,4,88,75,1012.4,1007.2,,,21.8,24.2,No,0,No
19682,11/15/2014,NorahHead,18.8,22,0,,,SSW,54,NNW,S,6,33,73,80,1009.9,1009.4,,,20.9,19.9,No,2.4,Yes
19683,11/16/2014,NorahHead,16.9,28.8,2.4,,,S,56,WSW,W,11,17,86,37,1008.2,1002.2,,,18.6,28.5,Yes,1.4,Yes
19684,11/17/2014,NorahHead,15.9,24.2,1.4,,,NNE,35,S,E,4,20,53,58,1013.8,1012.3,,,21.4,21.5,Yes,0,No
19685,11/18/2014,NorahHead,19,23,0,,,S,48,SSW,S,15,39,78,79,1016.2,1015.5,,,21.9,21.5,No,0,No
19686,11/19/2014,NorahHead,18.6,23.6,0,,,S,43,ESE,ENE,15,20,74,66,1021.8,1019.2,,,21.5,23.3,No,0,No
19687,11/20/2014,NorahHead,18.4,28.2,0,,,NE,37,N,NE,11,26,76,74,1014.8,1008.9,,,22.6,25,No,0,No
19688,11/21/2014,NorahHead,20.5,38.1,0,,,SSW,56,,NE,0,33,59,74,1007.5,1003.8,,,26.2,24.9,No,0,No
19689,11/22/2014,NorahHead,19.3,24.6,0,,,S,50,SSW,ESE,13,20,75,71,1015.8,1012,,,20.4,22.8,No,0,No
19690,11/23/2014,NorahHead,19.9,29.8,0,,,SSW,74,NE,NNE,11,17,84,83,1011.8,1008.1,,,24,24.2,No,0,No
19691,11/24/2014,NorahHead,20.9,26.9,0,,,S,41,SSW,NE,15,15,84,73,1014.3,1007.6,,,22.9,25.8,No,9.4,Yes
19692,11/25/2014,NorahHead,21.5,25.5,9.4,,,S,57,W,SSE,7,31,72,78,1012.3,1016.1,,,24.3,20.8,Yes,0,No
19693,11/26/2014,NorahHead,18.6,23.3,0,,,NE,43,ENE,NE,22,19,72,77,1019.2,1016.9,,,20.9,21.8,No,0,No
19694,11/27/2014,NorahHead,19.6,23.3,0,,,SSE,50,SE,SSE,37,37,77,73,1020.8,1021.5,,,20.6,20.8,No,0,No
19695,11/28/2014,NorahHead,18.7,23.7,0,,,SE,33,SE,ENE,20,17,64,54,1023.4,1021.4,,,20.1,23.2,No,0,No
19696,11/29/2014,NorahHead,19.3,27.7,0,,,NNE,46,NNE,NE,13,28,69,66,1019.3,1015.5,,,22.9,24.7,No,0,No
19697,11/30/2014,NorahHead,18.1,27.1,0,,,NE,41,NE,NE,19,24,73,70,1014.7,1011.9,,,23.4,22.9,No,1.2,Yes
19698,12/1/2014,NorahHead,19.1,27.9,1.2,,,NNE,48,NNE,NE,13,30,80,81,1011.3,1008,,,22.6,22.8,Yes,3.2,Yes
19699,12/2/2014,NorahHead,18.9,28.4,3.2,,,SE,74,NNW,NE,24,28,90,79,1011.9,1009.4,,,21.9,23.6,Yes,1.4,Yes
19700,12/3/2014,NorahHead,20.4,29.2,1.4,,,SSW,56,N,NE,22,30,75,81,1013,1009.5,,,25.1,23.5,Yes,4,Yes
19701,12/4/2014,NorahHead,20,23.5,4,,,NNE,37,N,NNE,17,26,96,88,1013.8,1009.5,,,21.7,22.8,Yes,0.6,No
19702,12/5/2014,NorahHead,19.5,28.1,0.6,,,NE,61,NNE,NE,20,20,82,68,1008.7,1005.7,,,21.9,25.4,No,10.8,Yes
19703,12/6/2014,NorahHead,18.1,27.9,10.8,,,N,57,N,ENE,6,19,86,76,1007.5,1004.2,,,21.3,24.1,Yes,0.6,No
19704,12/7/2014,NorahHead,19.2,28,0.6,,,NE,56,NE,NE,13,30,86,79,1006.3,1003.2,,,22.8,24.9,No,6.4,Yes
19705,12/8/2014,NorahHead,19.4,26.2,6.4,,,S,44,WSW,NNE,6,31,87,85,1007.3,1005.7,,,22.5,22.3,Yes,0.2,No
19706,12/9/2014,NorahHead,20.1,25.8,0.2,,,S,39,S,SE,19,24,82,76,1014.9,1013.8,,,22.2,23.8,No,0,No
19707,12/10/2014,NorahHead,19.6,26.6,0,,,ENE,26,ENE,ENE,4,20,75,77,1015,1011.4,,,24,25.2,No,13.8,Yes
19708,12/11/2014,NorahHead,20.6,23.4,13.8,,,S,81,N,SSW,7,54,100,88,1005.8,1007.2,,,21.2,18.8,Yes,1.6,Yes
19709,12/12/2014,NorahHead,17.9,21,1.6,,,S,78,SSE,S,57,48,74,69,1015.9,1017.1,,,19,20.4,Yes,0.4,No
19710,12/13/2014,NorahHead,16.3,23.6,0.4,,,SSE,56,SSE,SE,30,30,69,64,1017.6,1016.4,,,20.8,22.3,No,0,No
19711,12/14/2014,NorahHead,16.6,24,0,,,NNE,37,SSW,ENE,7,22,72,63,1014.4,1010.9,,,20,22.7,No,0,No
19712,12/15/2014,NorahHead,17.5,28.1,0,,,NNE,33,NE,ENE,6,19,70,60,1012.2,1011.1,,,23.2,25.5,No,0,No
19713,12/16/2014,NorahHead,19,25,0,,,NNE,61,NNE,NNE,28,44,70,80,1006.6,1001.3,,,22.4,22.3,No,0,No
19714,12/17/2014,NorahHead,20.3,22.2,0,,,S,69,S,SSE,46,31,77,66,1005.6,1007.5,,,20.6,21.8,No,0,No
19715,12/18/2014,NorahHead,20.1,26.4,0,,,NE,31,NE,NE,7,17,85,81,1009.8,1005.9,,,21.9,23.8,No,0,No
19716,12/19/2014,NorahHead,19.2,22.8,0,,,SSW,70,S,SSE,39,31,71,63,1012,1012.7,,,20.4,21.8,No,0,No
19717,12/20/2014,NorahHead,18.3,23.8,0,,,SSE,31,S,E,15,17,55,52,1018.2,1016.7,,,22.2,22.8,No,0,No
19718,12/21/2014,NorahHead,18.3,28,0,,,NE,54,ESE,NE,4,24,73,65,1018.5,1016.3,,,22.8,27.3,No,0,No
19719,12/22/2014,NorahHead,19.6,26,0,,,NE,57,NNE,NE,22,43,76,79,1016.8,1014.5,,,23.2,23.8,No,3,Yes
19720,12/23/2014,NorahHead,19.3,23.5,3,,,NE,43,NNE,NNE,28,22,94,86,1014.8,1013.2,,,19.6,21.7,Yes,1.4,Yes
19721,12/24/2014,NorahHead,19.4,24.5,1.4,,,S,48,N,S,7,31,90,89,1012.6,1013.6,,,22.8,20.9,Yes,0.4,No
19722,12/25/2014,NorahHead,19.3,28.7,0.4,,,NNE,44,ENE,NE,6,31,90,78,1011.8,1005.9,,,22.5,24.8,No,20.8,Yes
19723,12/26/2014,NorahHead,19.8,26.5,20.8,,,SSE,59,ESE,SSE,4,41,79,80,1007.6,1010.5,,,24.7,22.7,Yes,0,No
19724,12/27/2014,NorahHead,19.1,22.8,0,,,E,43,SSE,SSE,22,24,65,66,1020.7,1020.4,,,20,21,No,0.2,No
19725,12/28/2014,NorahHead,19,23.6,0.2,,,NNE,24,SE,NNE,6,11,80,74,1018.8,1016.2,,,21.8,22.2,No,0.2,No
19726,12/29/2014,NorahHead,18.4,24.6,0.2,,,NNE,46,NE,NE,7,31,78,81,1010.3,1005.1,,,23.5,23.3,No,0,No
19727,12/30/2014,NorahHead,20.5,26.9,0,,,S,31,S,E,11,13,78,64,1007.1,1005.1,,,23.6,24.6,No,0,No
19728,12/31/2014,NorahHead,20.3,24.6,0,,,SSE,54,SSE,ESE,30,22,74,72,1015.1,1014.6,,,23,23.8,No,0,No
19729,1/1/2015,NorahHead,20.8,28.5,0,,,NE,44,NNE,NE,11,31,79,80,1014.7,1011.5,,,24.1,25.5,No,9.6,Yes
19730,1/2/2015,NorahHead,21,24.6,9.6,,,E,39,SSW,SSW,19,17,92,87,1017.8,1017.3,,,22.3,24.1,Yes,0,No
19731,1/3/2015,NorahHead,20.8,29.4,0,,,NE,48,SSE,NE,4,30,97,74,1020.2,1017.4,,,23.1,28,No,0,No
19732,1/4/2015,NorahHead,21.6,28.9,0,,,NNE,39,NNE,NE,13,30,83,78,1016.2,1012.8,,,24.1,25.5,No,0,No
19733,1/5/2015,NorahHead,21.4,25.4,0,,,S,39,SSW,S,20,26,88,87,1018.9,1018.5,,,22,22.7,No,1.8,Yes
19734,1/6/2015,NorahHead,21.4,27.4,1.8,,,NE,19,S,ENE,11,9,84,75,1020.6,1019.8,,,25,26.7,Yes,0.2,No
19735,1/7/2015,NorahHead,21.3,30.4,0.2,,,NE,37,NE,NE,19,30,79,64,1020.5,1018.3,,,25.4,27.9,No,0,No
19736,1/8/2015,NorahHead,21.4,29.6,0,,,NE,61,NNE,NE,19,44,72,74,1016.1,1011.8,,,24.2,25.2,No,0,No
19737,1/9/2015,NorahHead,21,29.7,0,,,NNE,44,NNE,NE,7,30,80,77,1011.3,1007.8,,,23.9,25,No,0,No
19738,1/10/2015,NorahHead,20.6,27.3,0,,,S,37,,NE,0,11,89,84,1010.9,1009.3,,,22.3,22.9,No,6.4,Yes
19739,1/11/2015,NorahHead,20.6,21.9,6.4,,,SSW,35,SSW,SSW,6,13,98,99,1013.2,1011.6,,,21.4,21,Yes,6,Yes
19740,1/12/2015,NorahHead,20.4,22.4,6,,,SSW,52,S,S,28,35,93,95,1013.8,1012.2,,,21,21.4,Yes,4.8,Yes
19741,1/13/2015,NorahHead,19.4,27.5,4.8,,,NNE,31,SSW,ENE,7,22,88,81,1010.4,1006.2,,,21.6,24.6,Yes,1.8,Yes
19742,1/14/2015,NorahHead,21.4,34.9,1.8,,,NNE,41,N,WNW,20,9,78,36,999.6,997,,,26.4,34.1,Yes,0,No
19743,1/15/2015,NorahHead,21.1,26.7,0,,,S,39,SW,SSE,11,26,56,70,1003.9,1004.2,,,26,25.9,No,0,No
19744,1/16/2015,NorahHead,21.6,28,0,,,NNE,22,SE,E,4,19,78,73,1008.7,1006,,,24.2,26.1,No,0,No
19745,1/17/2015,NorahHead,20.6,32.7,0,,,ENE,26,WNW,ENE,6,22,35,55,1008.4,1005.5,,,28,30.5,No,0,No
19746,1/18/2015,NorahHead,22,27.9,0,,,SSW,41,SSW,SSE,20,19,81,70,1011.2,1009.7,,,23.5,27.6,No,11.8,Yes
19747,1/19/2015,NorahHead,20.3,22,11.8,,,SE,52,SE,SE,39,28,89,95,1014.1,1014.8,,,20.4,19.2,Yes,15.8,Yes
19748,1/20/2015,NorahHead,18.4,26.2,15.8,,,NNE,48,NE,NE,30,30,97,78,1014,1011.5,,,20.2,23.1,Yes,1,No
19749,1/21/2015,NorahHead,19.5,28.1,1,,,NE,44,NNE,E,15,26,87,77,1010.5,1010.4,,,23,25.7,No,0,No
19750,1/22/2015,NorahHead,21.3,28.5,0,,,ENE,24,,ESE,0,11,79,71,1014.1,1012,,,23.9,26.6,No,0,No
19751,1/23/2015,NorahHead,21.9,28.1,0,,,NE,50,NE,NE,9,35,76,77,1010.3,1007.3,,,26.1,26.4,No,0,No
19752,1/24/2015,NorahHead,21.6,30.5,0,,,NE,30,NNE,NE,17,24,85,69,1008.2,1005.5,,,23.7,27.1,No,0,No
19753,1/25/2015,NorahHead,21.1,32.2,0,,,SSW,50,NW,ENE,7,20,73,61,1002.9,1001.8,,,26.2,29.8,No,1.2,Yes
19754,1/26/2015,NorahHead,20.7,22.3,1.2,,,S,48,SSE,SSE,30,30,93,88,1012,1012.1,,,21.1,21.2,Yes,8.4,Yes
19755,1/27/2015,NorahHead,19.3,21.5,8.4,,,ESE,35,NE,E,30,20,90,85,1012.5,1011.4,,,19.4,21,Yes,89,Yes
19756,1/28/2015,NorahHead,17.1,21,89,,,S,56,SSW,SSW,20,22,100,81,1012.4,1012.6,,,18.1,19.5,Yes,10,Yes
19757,1/29/2015,NorahHead,15.2,21.4,10,,,S,63,SSW,S,30,44,70,56,1012.4,1010.4,,,18,20.8,Yes,0,No
19758,1/30/2015,NorahHead,14.6,25.1,0,,,S,37,SW,SSE,13,30,53,59,1009.5,1005.8,,,19.4,23,No,0,No
19759,1/31/2015,NorahHead,16.7,24.9,0,,,SSW,22,S,ESE,13,13,70,56,1008.1,1006,,,21.8,24.4,No,0,No
19760,2/1/2015,NorahHead,20.3,25.7,0,,,S,35,SSE,SE,15,22,77,69,1009.5,1009.1,,,22.5,24.6,No,2.4,Yes
19761,2/2/2015,NorahHead,18.5,23.2,2.4,,,S,69,SW,S,11,39,91,76,1014.6,1015,,,19.3,22.3,Yes,23.4,Yes
19762,2/3/2015,NorahHead,19.1,25.9,23.4,,,SSE,59,SSE,SSE,30,31,64,65,1019.4,1017.3,,,22,24.4,Yes,0,No
19763,2/4/2015,NorahHead,16.9,23.4,0,,,SSE,37,WSW,SSW,9,13,76,72,1015.4,1015.4,,,20.1,21.6,No,0.8,No
19764,2/5/2015,NorahHead,19.4,25.4,0.8,,,SE,54,SE,SE,35,20,73,60,1022.4,1023.8,,,21.8,23.6,No,0,No
19765,2/6/2015,NorahHead,20.2,26,0,,,SSE,31,SSE,SSE,20,20,60,55,1027.2,1026.1,,,23.1,25.1,No,0.2,No
19766,2/7/2015,NorahHead,19.1,27.8,0.2,,,NNE,37,WSW,ENE,4,9,84,56,1025,1022.3,,,21.4,26.8,No,0,No
19767,2/8/2015,NorahHead,19.1,31.8,0,,,NE,30,N,NE,9,20,77,71,1019.2,1017.2,,,23.5,30,No,0,No
19768,2/9/2015,NorahHead,23,27.5,0,,,S,48,S,SSE,37,28,86,75,1022.5,1023.2,,,24.1,26.3,No,0,No
19769,2/10/2015,NorahHead,22.7,30,0,,,NE,33,SSE,NE,15,22,79,67,1024.2,1023.1,,,26,29.8,No,2,Yes
19770,2/11/2015,NorahHead,21.6,27.5,2,,,NE,43,,E,0,19,87,70,1023.5,1021.1,,,23.3,26.5,Yes,0.2,No
19771,2/12/2015,NorahHead,22.9,30.8,0.2,,,ESE,39,N,ESE,7,30,73,71,1021.3,1020.3,,,25.2,26.7,No,0,No
19772,2/13/2015,NorahHead,22.2,28,0,,,NNE,41,SE,SE,13,19,69,64,1023.7,1022.7,,,24.7,27.1,No,0,No
19773,2/14/2015,NorahHead,21.6,30.1,0,,,NE,44,NNE,NE,9,28,74,65,1022.8,1020.1,,,24.1,26.4,No,0,No
19774,2/15/2015,NorahHead,21.1,30.6,0,,,NNE,46,N,NE,15,26,71,69,1017,1014.5,,,23.3,27.4,No,0,No
19775,2/16/2015,NorahHead,21,29.1,0,,,NE,35,NNE,NE,24,28,80,69,1016.9,1015.8,,,23.6,26.8,No,0,No
19776,2/17/2015,NorahHead,20.6,29.3,0,,,NE,39,N,NE,15,28,79,66,1018.8,1017.5,,,23.7,28.2,No,0,No
19777,2/18/2015,NorahHead,19.9,29.3,0,,,ENE,31,N,NE,4,20,80,66,1019.7,1019.1,,,23.3,27.1,No,0,No
19778,2/19/2015,NorahHead,20.3,28.9,0,,,NE,22,,N,0,9,79,78,1021.2,1019.5,,,23.1,24.5,No,0,No
19779,2/20/2015,NorahHead,20.8,24.5,0,,,ENE,57,SSW,SSW,7,7,94,86,1017.6,1016.4,,,22.7,23.8,No,14,Yes
19780,2/21/2015,NorahHead,19.8,24.5,14,,,NE,54,NE,SSE,7,9,99,83,1016.6,1015.6,,,21.1,23.9,Yes,9.6,Yes
19781,2/22/2015,NorahHead,20.1,25.7,9.6,,,NNE,33,ESE,ESE,4,15,99,82,1017.3,1016.5,,,20.7,24.3,Yes,10.8,Yes
19782,2/23/2015,NorahHead,20.6,26.5,10.8,,,ENE,28,SSE,E,4,11,99,81,1016.6,1014.5,,,22.2,24.9,Yes,0.2,No
19783,2/24/2015,NorahHead,21.2,25.1,0.2,,,S,50,N,SSW,2,31,97,88,1013.8,1014.4,,,22.4,23.3,No,0.4,No
19784,2/25/2015,NorahHead,20.2,25.7,0.4,,,SSE,61,SSW,SSE,15,44,80,85,1015.1,1013.2,,,21.7,22.6,No,28.8,Yes
19785,2/26/2015,NorahHead,19.7,26,28.8,,,SSE,24,WSW,SSE,7,6,99,80,1010.6,1007.5,,,20.2,24.3,Yes,1.6,Yes
19786,2/27/2015,NorahHead,20.1,26.8,1.6,,,SSW,30,SW,SSE,11,9,91,77,1010.3,1009.3,,,22.5,26.4,Yes,1.6,Yes
19787,2/28/2015,NorahHead,19.8,28.9,1.6,,,NNE,41,,NE,0,17,90,70,1010.9,1008.9,,,22.9,28.3,Yes,0.2,No
19788,3/1/2015,NorahHead,21.1,30.3,0.2,,,S,76,NNE,NE,11,26,91,77,1006.8,1003.8,,,24,27.8,No,10.8,Yes
